stim1,stim2,lLO_toolloc,lPPC_spaceloc,lAPC_spaceloc,lAPC_distloc,lPPC_toolloc,lAPC_toolloc,rLO_toolloc,rPPC_spaceloc,rAPC_spaceloc,rAPC_distloc,rPPC_toolloc,rAPC_toolloc,cornet_s,skel,gbj,lLO_toolloc_standard,rPPC_spaceloc_standard,cornet_s_stnad,skel_stand,gbj_stand
car_1,guitar_1,0.817378179,1.143332357,1.178083373,0.984683272,0.884572096,1.107461594,1.0249253,1.012369815,0.974755352,0.953043111,0.669629939,1.035843897,0.2712186,27.93839767,125.1,-1.472741622,-0.181909449,0.98333943,0.154714652,0.803459324
car_1,guitar_2,0.980752976,1.039853532,1.140607572,1.191062522,1.074341469,1.179484347,0.829948061,1.135036922,1.09817448,1.222213047,1.351378178,1.30421578,0.2617895,28.59046108,129.14,-0.382382027,0.771647074,0.82279655,0.21291037,0.985092268
car_1,guitar_3,1.048148467,1.033040169,1.144121996,1.097919587,1.211280617,1.269590266,1.102584551,1.255584335,1.105442184,1.095915695,1.107658956,0.954578923,0.2504159,31.33551229,127.29,0.067413912,1.70872609,0.62914599,0.45790223,0.901918767
car_1,guitar_4,0.879989589,0.999005525,1.151908908,1.105940773,1.021623426,0.961798099,1.006593611,1.130735701,0.847425479,0.873797953,1.116009,0.806509849,0.26306707,29.49457657,123.08,-1.054874528,0.7382114,0.844548867,0.293601373,0.712642852
car_1,guitar_5,0.981773297,1.038630702,1.081278059,0.956864295,0.960508478,0.85066941,1.024513753,1.059355732,1.028403019,1.039487646,1.157988005,1.160085297,0.2555063,31.65854624,123.04,-0.375572429,0.18333702,0.715816772,0.486732544,0.710844506
car_1,lamp_1,1.04563512,1.048922227,0.959844947,1.021648096,0.859353314,0.75300796,1.155756272,1.101051978,1.118004092,0.79140121,1.082007507,0.887511101,0.2297789,34.30836411,128.79,0.050639893,0.507464068,0.277773811,0.723224966,0.969356741
car_1,lamp_2,1.279167953,1.085561792,1.030434464,0.906001145,0.878477707,1.08496681,1.222614026,1.075284507,0.884530355,1.040221853,0.906853538,0.930681185,0.26483685,33.18180191,144.38,1.609232588,0.307159841,0.874681708,0.622680915,1.670262088
car_1,lamp_3,1.021826169,0.967339502,0.967466647,0.727963095,1.08173742,0.77713735,1.021004435,1.048043043,1.006364991,1.083737403,0.939174978,1.063941077,0.2701112,27.21636782,124.65,-0.108260493,0.095397484,0.964484483,0.090274529,0.783227932
car_1,lamp_4,1.387721595,0.977267064,0.924249445,1.19491642,1.115966241,1.091139899,1.36813977,1.008073315,1.022590579,1.086942009,0.903022015,0.843320643,0.252238,39.88486629,155.24,2.333717069,-0.215308423,0.660169649,1.220919741,2.158513023
car_1,lamp_5,1.334845416,1.08635721,1.089346353,1.263651104,1.084584932,0.878717682,1.325530477,1.20003864,1.130682814,1.059387135,1.343407993,1.105972079,0.270952,34.23434196,130.75,1.980822681,1.276939924,0.978800213,0.716618596,1.057475694
car_2,car_3,0.96244321,0.685834411,0.922512785,0.876146205,0.953248332,0.80756546,0.95794757,0.909214058,0.95555513,0.943964943,0.842808475,1.005616708,0.1249864,4.787215003,94.301,-0.50458098,-0.983793893,-1.506456894,-1.911495001,-0.581222125
car_2,car_4,0.856563442,0.835365948,0.917751039,1.023014629,0.928163742,0.919183531,1.030160222,0.902992355,0.90102257,0.887596292,0.780175784,1.000306838,0.08264947,9.035414452,47.759,-1.211220088,-1.032158492,-2.227299039,-1.532349329,-2.673687595
car_2,car_5,0.815214182,1.062267401,1.094344327,0.876997662,0.867836904,0.829893692,0.940575183,0.825440606,0.761228503,0.852482818,0.73440428,1.009975757,0.1134995,12.75038582,97.825,-1.487184088,-1.635009394,-1.702036537,-1.200793494,-0.422787844
car_2,guitar_1,0.908997966,1.109848815,1.047931044,0.969607535,1.045950612,1.019948306,1.253258474,1.047179841,1.132135339,1.035659754,0.975431454,0.98581127,0.30518645,34.90251336,80.609,-0.861273295,0.088687357,1.561686936,0.77625193,-1.196795956
car_2,guitar_2,1.058088214,1.016508335,1.2392044,1.051875128,0.930872956,1.115375975,1.145882184,1.251251802,1.121931036,1.1916677,1.144112172,0.883676713,0.29321826,35.00230078,79.811,0.133751552,1.675047012,1.357912695,0.785157813,-1.232672958
car_2,guitar_3,1.028386861,1.162766177,1.021791149,1.267289899,1.038504805,0.851247675,1.284848829,1.110584851,1.115257583,1.16628234,1.560854621,1.531470083,0.2748369,38.32403607,81.583,-0.064474587,0.581568149,1.044945766,1.081617895,-1.153006231
car_2,guitar_4,0.907273412,1.084326472,1.133026083,0.886073273,1.019075657,1.00241685,0.903879018,1.164515505,0.917048345,0.937869208,0.958859875,0.897883509,0.28511494,36.12332486,78.73,-0.872782928,1.000799744,1.219942971,0.885207595,-1.281273258
car_2,guitar_5,1.024151575,1.105074299,1.039923613,1.069296924,0.915469062,0.778802655,1.065393387,1.156700537,1.111356685,1.07864722,0.943670357,1.074663054,0.29983157,38.31409784,80.841,-0.092740787,0.94004985,1.470513032,1.080730923,-1.186365549
car_2,lamp_1,1.122870979,0.949863202,0.905345657,1.155936884,1.167638856,1.230021934,1.123148502,0.903804549,1.193024676,1.188136969,1.163853133,1.144112551,0.2747925,37.33407986,86.872,0.566110219,-1.025844877,1.044189797,0.993265732,-0.915219933
car_2,lamp_2,1.261744956,1.096276418,0.8370781,1.271517865,1.163417683,0.812075533,1.104453918,1.193046647,1.120984116,1.044125213,1.141281959,0.990331674,0.28353095,32.69701602,103.19,1.492951911,1.222587452,1.192973449,0.579414474,-0.181584689
car_2,lamp_3,1.162095408,1.042476302,1.024001658,1.13251721,0.881331912,1.220224206,1.010585798,0.964648301,0.998126979,0.99148992,0.806068791,0.70458861,0.2773254,31.00621149,99.169,0.827893146,-0.552874103,1.087315765,0.428512609,-0.362363419
car_2,lamp_4,1.086513827,1.013469222,1.172072881,1.142110098,1.224354664,0.944296054,1.089685787,1.133661142,1.016976647,1.118831479,1.300018256,1.106943614,0.29405266,41.58155881,109.02,0.323463432,0.760952406,1.372119457,1.3723471,0.080524238
car_2,lamp_5,1.02828239,1.13515565,1.0604891,1.080216172,1.197336187,1.056591439,0.855735833,1.040658225,0.967149918,1.059309939,1.293416805,1.131680199,0.2915469,33.13070604,73.53,-0.065171824,0.037991375,1.329455584,0.618120683,-1.515058236
car_3,car_4,0.910743453,0.956767404,1.055637037,1.034497574,1.008622773,0.997868027,0.788776902,1.279643385,0.899049537,1.051681758,0.916971627,1.003183208,0.1012396,9.065778425,104.48,-0.849623955,1.895749854,-1.910777525,-1.529639388,-0.123588031
car_3,car_5,0.955150362,1.041798571,1.212199537,1.169240652,1.16293581,1.057004614,1.162353681,1.130347085,1.036072894,1.098029571,0.76792188,0.97645827,0.0602648,9.072637,69.659,-0.553253278,0.735190482,-2.608427608,-1.52902727,-1.689093169
car_3,guitar_1,1.181694495,1.096255135,1.118058255,1.237665737,1.166834206,0.978695336,1.114795088,0.980155928,1.189922897,1.096697031,1.208112658,1.023257735,0.27585757,32.45295779,122.74,0.958696996,-0.432325088,1.062324021,0.557632629,0.697356911
car_3,guitar_2,1.118605955,1.275507643,1.159384168,1.311643768,1.189035927,1.22385187,1.029521723,1.179813068,1.256126693,1.353361807,1.378251348,1.179987856,0.2319624,32.25482715,127.19,0.537645548,1.119715819,0.314950782,0.539949755,0.897422902
car_3,guitar_3,1.129367488,1.214142739,1.168392561,1.210965176,1.116166052,0.923859401,0.933647143,1.053039171,1.074923739,1.037744804,1.031100906,0.782084548,0.2227594,36.24126408,125.44,0.609467769,0.134235039,0.158257553,0.8957335,0.818745265
car_3,guitar_4,1.277710742,1.149150096,1.185787489,1.019032452,0.99620893,1.130289637,1.098961676,1.116497385,1.286165391,1.144167239,1.449470826,0.926103278,0.22970635,33.50727397,115.12,1.599507195,0.627529414,0.276538551,0.651728827,0.354772001
car_3,guitar_5,1.102064982,1.107990545,1.091877898,0.948341695,1.132151905,1.275285266,0.987390728,1.110666424,1.143364429,1.250149112,1.111183581,1.188930852,0.26723766,35.97015572,120.78,0.427251479,0.582202259,0.915558669,0.87153747,0.609237958
car_3,lamp_1,1.0953977,0.936170214,0.96395141,1.175287164,1.080825764,1.10851957,0.999405126,1.037534664,0.896536812,0.817748347,0.898529901,0.981961152,0.19666475,36.24981328,124.55,0.382754194,0.013710278,-0.286038325,0.896496504,0.778732067
car_3,lamp_2,1.186913713,0.929899748,0.888797728,1.047626842,0.979627137,0.555866767,0.888250698,0.688496074,0.822098651,0.971272751,0.901772801,0.665444257,0.24400365,33.19514725,141.14,0.993529936,-2.699551918,0.519968965,0.623871968,1.524596064
car_3,lamp_3,1.162871327,0.982146327,1.049042765,0.855249903,0.775481575,1.201529177,0.962065882,0.80736395,0.863099545,0.786529018,1.020138061,1.068038908,0.2186064,31.6851149,132.69,0.833071611,-1.775528835,0.087547244,0.489103759,1.144695475
car_3,lamp_4,1.206907691,0.991394995,0.861680573,1.06731279,0.957898374,0.700209456,1.078919352,1.07165915,1.016528504,0.924309046,1.214085907,1.022599556,0.20823836,39.58856805,145.81,1.12696928,0.278978017,-0.08898233,1.19447555,1.734552957
car_3,lamp_5,1.305021137,1.198760539,0.89987654,0.967050097,1.208207805,1.15037319,1.208526685,1.033986105,1.020546146,1.019874613,1.143429689,1.11443683,0.2517133,33.48018738,126.85,1.781776136,-0.013874555,0.651235938,0.649311388,0.882136961
car_4,car_5,0.825751935,0.896871086,0.938487957,1.062333577,1.039890136,0.963863691,1.001907432,0.917222345,0.913003421,0.92834445,1.00746802,1.065369817,0.1059263,9.341327784,102.32,-1.416855369,-0.921541228,-1.830980268,-1.505047006,-0.220698714
car_4,guitar_1,0.964624506,0.962944056,0.995943583,0.92577176,1.09794633,0.687227569,0.99579116,1.157733398,0.98259794,0.845940098,1.037488265,0.840456651,0.30091536,35.09858593,78.344,-0.490023061,0.948078827,1.488965988,0.793751124,-1.298627297
car_4,guitar_2,1.050517333,1.183517092,1.216315167,1.201009659,1.021517448,1.243124685,1.127791383,1.03431929,1.22595578,1.118633504,1.34767044,1.30917058,0.2762223,35.39081529,82.305,0.083223669,-0.011284531,1.068534031,0.819832173,-1.120546086
car_4,guitar_3,1.012089185,1.064759729,1.054846407,1.087308342,0.960147836,0.981486578,0.936058971,0.96660308,0.992218908,1.004328748,1.134299807,1.089884547,0.2651769,37.67088521,80.129,-0.173244897,-0.537678569,0.880471509,1.023325123,-1.218376107
car_4,guitar_4,1.005936587,1.254071838,1.319318002,1.172839752,1.267043666,1.191599154,1.148458221,1.05143363,1.221352963,1.130120318,1.041507325,0.946852666,0.26184255,36.62259643,78.814,-0.214307193,0.121754316,0.823699797,0.929766862,-1.277496732
car_4,guitar_5,1.126532029,1.066888412,0.972834289,1.02059183,1.037116577,1.263770447,1.110309751,1.023021357,1.123940817,1.155148139,1.14755638,0.996946385,0.2935599,37.93741565,80.948,0.590543981,-0.09910936,1.363729567,1.047112581,-1.181554973
car_4,lamp_1,1.041840532,1.060126145,1.032251973,0.988242086,0.889131018,1.025046818,0.959919684,0.969534622,1.0928467,0.979670127,1.030468395,0.804301636,0.2372366,38.43171713,87.684,0.025314901,-0.514890137,0.404751002,1.091228275,-0.87871351
car_4,lamp_2,1.253889621,1.019067775,1.03940015,0.879100575,1.00322214,0.969800768,1.155456267,1.10186729,1.045109832,0.918668982,0.812667497,1.103970912,0.2768253,40.51358283,102.18,1.440525588,0.513801921,1.078800902,1.277031785,-0.226992925
car_4,lamp_3,1.217775703,1.202317534,1.086603759,0.800852538,0.978205825,1.047324406,0.9222411,1.257219075,1.083171471,1.108213907,1.218754208,1.286747936,0.2376428,33.38863529,105.16,1.199502139,1.721433791,0.411667094,0.641140496,-0.093016149
car_4,lamp_4,1.30704585,1.012409833,0.919108156,0.954456289,0.865387784,1.094926618,1.23547125,1.136047776,1.055384705,1.21930081,1.126902312,0.814682654,0.25086635,43.89080959,107.64,1.795289024,0.779504978,0.636815496,1.578444401,0.018481302
car_4,lamp_5,1.26253231,1.128183623,1.150682725,1.201342219,1.058345961,1.227146622,1.339868978,1.231592129,1.100763942,1.031331798,1.022195814,0.892243182,0.292081,41.24508986,73.865,1.498206693,1.52222194,1.338549342,1.342317732,-1.499997088
car_5,guitar_1,0.917910288,1.01466581,0.823927051,0.856958504,1.311685363,1.087886118,1.207289264,0.979318707,1.023598345,0.95454942,0.820808853,0.911075765,0.30862755,27.73844853,123.79,-0.801792665,-0.438833252,1.620276207,0.136869479,0.744563493
car_5,guitar_2,1.229627068,1.052520632,1.011867064,0.917904557,1.089091268,1.135184657,1.019613317,1.121894504,1.052104336,1.005459101,1.228755763,1.057880274,0.2697487,28.49066497,127.02,1.278597874,0.669484084,0.958312441,0.204003711,0.889779931
car_5,guitar_3,0.850587969,1.172016412,1.172959318,1.023852903,1.012047116,0.902302172,0.946661998,0.884572741,1.041436228,0.819910732,1.245276609,0.906132782,0.2553173,28.92481551,125.59,-1.251100256,-1.175343927,0.712598798,0.242751021,0.825489062
car_5,guitar_4,0.954843703,1.127011249,1.055209898,1.0240934,1.284088876,1.194535361,1.137097599,0.87961754,0.951524826,0.801199094,1.175763937,1.163658575,0.2641756,29.59020167,118.36,-0.555299913,-1.213863334,0.863423054,0.302135776,0.500438026
car_5,guitar_5,1.019760292,0.814925618,0.877927498,1.082125624,1.149557565,0.973239465,1.137405248,0.918785146,0.965296276,0.985431535,1.421127696,1.201837202,0.2989397,29.77043529,122.07,-0.122048108,-0.909392747,1.455327767,0.318221366,0.667234616
car_5,lamp_1,1.203035966,1.246123781,1.257870587,1.136352333,1.166273265,1.248492728,1.328770889,1.217693005,1.27572827,1.196231196,1.018435227,1.139611331,0.22185624,31.05218971,124.47,1.101129477,1.414176673,0.142880061,0.432616099,0.775135375
car_5,lamp_2,1.165304462,1.027331361,1.205216176,1.274325788,1.476241572,1.144476808,0.962843326,1.259664563,1.267307592,1.196208268,1.29604009,1.136561939,0.24067736,29.2417084,130.51,0.849310297,1.740443867,0.463334485,0.271033254,1.046685618
car_5,lamp_3,1.250135726,1.057108386,1.043427432,1.309058857,1.085161287,1.273568827,1.194446356,1.156958259,0.967087549,1.256778885,1.170581153,0.80471267,0.22093964,28.67230632,130.81,1.41547218,0.94205326,0.127273736,0.22021494,1.060173213
car_5,lamp_4,1.154847643,1.105133059,1.214560443,1.077525979,0.972604508,1.012844167,0.988060714,1.117272212,1.297589105,1.02793445,1.361620778,1.327620627,0.2021007,33.93692329,150.71,0.779521731,0.633552555,-0.193484097,0.690074409,1.95485034
car_5,lamp_5,1.125807846,1.142750806,1.064396861,0.899943565,1.063168987,1.204734841,1.074241955,1.066909248,1.037426157,0.837120213,1.355670073,1.416195536,0.2629305,29.62537038,124.27,0.585710801,0.242054508,0.842223582,0.305274532,0.766143645
guitar_1,guitar_2,0.811652373,1.09080115,1.021438221,0.837565898,1.036629504,1.226666879,0.93736009,0.916344436,0.861054676,1.146098242,1.021914452,1.055799127,0.06272435,5.149758788,49.522,-1.510955518,-0.928365681,-2.566550521,-1.879138491,-2.594425496
guitar_1,guitar_3,1.058671823,1.148130005,1.265135912,1.192106786,1.065895374,1.11124853,0.999016108,0.98673214,1.245145631,1.16155754,1.088865457,1.155284404,0.08332235,7.22343774,38.26,0.137646545,-0.381204703,-2.215842368,-1.694065637,-3.100749808
guitar_1,guitar_4,0.672468487,0.95637522,0.908887475,1.035679924,0.805696938,1.023293296,0.932372661,0.922797359,0.84343426,0.79503769,1.054636063,0.824653731,0.06229484,5.19849126,53.746,-2.439865536,-0.878203686,-2.573863496,-1.874789189,-2.40452016
guitar_1,guitar_5,0.661173997,0.844869928,1.017269916,1.220516556,1.134645445,1.339458177,0.958042148,1.040528503,1.038179895,1.159443997,1.219625488,1.161171796,0.0407604,5.403197433,49.576,-2.515244699,0.036982977,-2.940515776,-1.856519458,-2.591997729
guitar_1,lamp_1,1.01781615,0.896828637,1.086437179,1.020454602,0.722411715,0.932638458,0.841542696,1.180920242,1.09301867,1.02198774,1.017491835,0.932118319,0.2132632,20.68706697,91.772,-0.135023266,1.12832247,-0.003427793,-0.492456152,-0.69492255
guitar_1,lamp_2,0.987328676,0.968270199,0.99290152,1.01666946,0.793809483,1.012015098,0.95884281,1.181848564,0.945974674,1.064437136,1.013714656,1.200941898,0.1382409,22.14460303,128.55,-0.338495958,1.13553881,-1.280781527,-0.362373161,0.958566665
guitar_1,lamp_3,0.927572974,1.290925431,0.998869714,1.111182274,1.098918345,0.97920538,1.018930439,1.102255746,1.036280164,1.085448486,1.071342523,1.166417711,0.27653646,12.63954959,104.71,-0.737304124,0.516821596,1.07388302,-1.210685468,-0.113247541
guitar_1,lamp_4,1.02033566,1.059062158,1.126629432,1.131037796,1.254567232,1.069789343,0.972203705,0.926069871,1.061253829,0.903644692,1.016399147,0.817962451,0.2536871,26.21478795,107.43,-0.118208115,-0.852764713,0.68484249,0.000884971,0.009039986
guitar_1,lamp_5,0.88882115,1.151110843,1.290706473,1.148055613,1.003174507,1.352425551,0.981321957,1.005574529,1.016852966,0.849334008,1.272276376,0.799298117,0.15399957,24.03697871,101.17,-0.995932896,-0.234732813,-1.012469359,-0.193481362,-0.272401161
guitar_2,guitar_3,0.981450711,0.927114324,0.987835106,1.004569812,0.925791828,1.021177426,0.824119911,1.021952205,1.170641303,0.958234925,0.991202264,1.104513464,0.0440128,5.781445042,52.19,-0.37772536,-0.107420446,-2.885139371,-1.822761405,-2.474475819
guitar_2,guitar_4,0.873317323,0.904090044,0.770058764,0.961406458,0.789821005,0.590162631,0.833911086,0.918607027,0.776870435,1.026501298,0.735659664,0.823564474,0.06033975,2.368724891,59.147,-1.099405076,-0.91077736,-2.607151485,-2.127341754,-2.161698493
guitar_2,guitar_5,0.697895115,0.930189146,0.975514508,0.942319363,0.803417332,0.799437425,0.777614373,0.784540261,0.696632289,0.8225232,0.826168839,0.84294816,0.0929103,3.066487632,56.189,-2.270168812,-1.952949482,-2.052594858,-2.065067436,-2.294686179
guitar_2,lamp_1,1.001687301,1.051180279,1.005445278,1.007096731,1.026671377,1.095017331,1.155616446,1.009608254,0.977922025,1.077571568,0.843380905,1.075014796,0.17725885,23.16507078,91.168,-0.242666829,-0.203376528,-0.6164494,-0.271297887,-0.722077574
guitar_2,lamp_2,1.106502091,1.123820011,1.079583786,1.13235624,1.008187743,1.047316716,1.270092259,1.057262248,1.09454799,1.039865804,1.201678797,1.069689992,0.1258991,20.67834874,127.09,0.456864641,0.167063257,-1.490916971,-0.493234241,0.892927037
guitar_2,lamp_3,1.141999389,0.908701392,0.90961935,1.273420035,1.099538863,0.843480289,1.228179915,1.200789091,1.094129951,1.152666713,1.065778117,0.849893105,0.26409024,9.719616286,103.77,0.693772782,1.282773578,0.861969687,-1.471285303,-0.155508672
guitar_2,lamp_4,1.022892896,1.066081965,1.047944556,1.109104144,1.23914213,1.152139972,1.021168994,1.003220991,0.90446349,1.075597862,0.765539712,1.03054612,0.2215833,26.84046271,107.14,-0.101141181,-0.253028113,0.138232898,0.05672554,-0.003998023
guitar_2,lamp_5,0.811903658,1.045232921,1.147659901,0.983341329,0.965372838,0.847217467,1.021087636,1.07173682,0.89122002,1.000933354,0.79218743,1.099294996,0.17869085,23.03948266,98.007,-1.509278448,0.279581787,-0.592067709,-0.282506445,-0.41460537
guitar_3,guitar_4,0.900030034,0.872198683,0.879093023,0.986735525,1.007269916,1.121180781,0.850040995,0.87938668,0.933797368,1.096737081,1.179621766,1.217675941,0.06131876,4.792457838,57.098,-0.921125065,-1.215657932,-2.590482547,-1.911027086,-2.253818766
guitar_3,guitar_5,1.01653008,1.133065706,0.939204777,1.068520787,1.114612477,1.005242025,0.856804694,1.038263839,1.080913487,0.926190041,0.952910944,0.940673979,0.09627527,5.554328413,46.184,-0.143606467,0.019378542,-1.995301799,-1.843031236,-2.744497468
guitar_3,lamp_1,1.04698483,1.159929138,1.008193709,0.99501183,0.965111323,1.089246871,1.148319458,1.072075625,1.131320309,1.082153278,0.941553454,0.869640657,0.169714,23.65063876,88.338,0.059647826,0.282215498,-0.744910435,-0.227961645,-0.849310553
guitar_3,lamp_2,1.063061294,1.167982411,1.1148106,1.021637037,1.107774561,1.060538875,1.041769867,1.218417765,1.093065371,1.051285867,0.953775311,1.009554589,0.11472666,17.79697286,126.76,0.166941772,1.419810617,-1.681142517,-0.750392882,0.878090682
guitar_3,lamp_3,1.111214931,1.052052805,1.096270898,0.970802262,1.069681471,1.273990637,1.210096101,1.188900542,1.195791513,1.087825667,1.012183919,1.209702821,0.2443899,10.78333587,107.73,0.488318026,1.190357578,0.526545382,-1.376349864,0.02252758
guitar_3,lamp_4,1.01999463,0.98207141,0.909200759,1.03912677,0.863493993,0.978388371,0.870056367,0.854678967,0.864999983,0.838577664,0.826107332,0.935525259,0.2318808,26.31849463,103.33,-0.120484141,-1.407724097,0.313561434,0.010140642,-0.175290478
guitar_3,lamp_5,0.982378156,0.839625405,0.839973138,0.898819692,0.948412696,0.95224799,0.981701677,0.930480526,0.896018918,0.759377343,0.949781988,1.007985272,0.1554575,19.71709146,99.235,-0.371535614,-0.818478351,-0.987646176,-0.579025067,-0.359396148
guitar_4,guitar_5,0.809113605,1.149108829,1.137994099,1.025565596,1.028412036,0.8869638,0.765800196,0.990588392,0.97465144,0.998290133,0.855876418,1.040177655,0.0625514,2.13673343,37.652,-1.527899197,-0.351228009,-2.569495223,-2.148046658,-3.128084667
guitar_4,lamp_1,1.054174269,1.121895483,1.155372541,1.059713095,0.895542015,0.891510972,1.0647549,0.917755855,1.063309349,0.993655033,1.215822671,0.681682449,0.19119185,24.32548913,96.69,0.107629974,-0.917393972,-0.379221675,-0.167732223,-0.473815911
guitar_4,lamp_2,0.937792311,1.108636316,1.10181194,1.154155718,0.847997212,0.934278477,1.091884279,1.015476482,1.137638475,1.073136764,1.091015501,1.183870331,0.12774926,21.52404459,133.61,-0.669100506,-0.157759678,-1.459415554,-0.417757107,1.186057432
guitar_4,lamp_3,1.00429143,0.892175591,0.789077741,0.976009196,0.798292626,0.743350488,1.257132075,1.13180764,1.170119451,1.218908361,0.982604544,1.203715758,0.2449187,10.97792823,97.767,-0.225286933,0.746544151,0.5355489,-1.358982777,-0.425395446
guitar_4,lamp_4,1.016304494,0.958114255,1.15068885,1.075251648,1.136750423,1.19547328,1.02209085,0.713595371,0.826343595,0.931980569,0.75370573,0.672992852,0.2238375,26.51719779,103.37,-0.145112023,-2.504441763,0.17661363,0.027874613,-0.173492132
guitar_4,lamp_5,0.958911253,0.823506129,1.023099487,0.714311662,1.033854717,0.877904859,0.806215992,0.766385909,0.888816649,0.899698841,0.730089085,0.965360097,0.1706596,23.72142107,104.3,-0.528153179,-2.094072895,-0.728810347,-0.221644426,-0.131680588
guitar_5,lamp_1,0.967809945,0.992769324,1.060533697,0.903660638,1.071299817,0.967398643,1.069566094,1.041805436,0.930075577,1.172890256,1.034275762,1.192231482,0.2018978,21.79814059,96.491,-0.468763515,0.046909255,-0.196938737,-0.393294434,-0.482762682
guitar_5,lamp_2,1.012450487,0.860492747,0.802517442,0.95207914,0.892949545,1.139065908,0.917725883,0.911690856,0.872480075,0.88613271,1.016280479,1.108623255,0.15520173,21.5944946,131.78,-0.170833576,-0.964540428,-0.992000998,-0.411469545,1.103783103
guitar_5,lamp_3,1.067175139,1.067561977,1.065616602,1.084186833,1.109016127,0.934651853,0.996091646,1.033409219,1.002583258,1.063371239,0.574196059,0.970323119,0.27661914,11.69920639,101.47,0.194397478,-0.018358996,1.075290756,-1.294609742,-0.258913566
guitar_5,lamp_4,0.870071736,1.057740029,0.745811349,1.042989686,1.053418888,1.16503067,0.972945249,0.976186367,0.960704386,1.066768315,0.786085275,0.920926432,0.2413351,24.64575598,103.78,-1.121066049,-0.463182593,0.474533377,-0.139148869,-0.155059086
guitar_5,lamp_5,0.855822668,1.098537447,0.976099775,1.178476657,0.843514753,0.829870781,0.954509972,1.003988682,1.010140839,1.044829088,0.917226178,0.831117618,0.1759415,22.9013828,103.4,-1.216163997,-0.247060444,-0.638879024,-0.294831659,-0.172143372
lamp_1,lamp_2,0.917288334,0.942210317,0.84640632,0.781813844,0.803632782,1.189918207,0.880334662,0.913242641,0.864865425,0.977092667,0.717500367,1.213840095,0.15244836,21.61742646,96.923,-0.805943572,-0.952477579,-1.038880758,-0.40942291,-0.463340546
lamp_1,lamp_3,1.100911769,1.137262643,1.205799726,0.998502571,1.210325548,0.952871223,0.916324952,0.940857285,0.945651818,1.023582007,1.322712266,1.370444863,0.2263425,25.55114252,106.06,0.419554962,-0.737814296,0.219264563,-0.058344426,-0.052553364
lamp_1,lamp_4,0.825728082,0.804992172,0.949142391,0.853051215,0.899437374,1.070571671,0.666054494,0.92405293,0.987866947,1.05227276,1.110818178,0.781312508,0.1369584,19.52687723,96.696,-1.417014564,-0.868443466,-1.302617784,-0.596001412,-0.473546159
lamp_1,lamp_5,0.918560934,1.257324754,1.178803886,1.237354379,0.79187787,1.067688287,0.858989273,0.96059665,1.149986654,1.151564561,0.964306783,0.951929823,0.1836272,18.97462363,74.483,-0.797450269,-0.584369737,-0.508019831,-0.645289249,-1.472212643
lamp_2,lamp_3,0.861306527,1.155924334,1.034491981,0.800259039,1.066554698,1.226181603,0.954954186,0.903171732,0.964714424,1.079931729,1.13901858,0.839052086,0.2216681,17.22803997,102.28,-1.179564849,-1.0307641,0.13967673,-0.801169321,-0.22249706
lamp_2,lamp_4,0.756282117,0.725985229,0.772925676,0.980957105,0.823998382,0.596352079,0.708460262,0.999887417,0.95985396,0.958729692,1.060104725,1.114083231,0.1950284,24.04571588,113.68,-1.880495319,-0.278941753,-0.313899344,-0.192701582,0.290031546
lamp_2,lamp_5,0.738474494,1.115935033,1.125242266,1.18846884,0.817303684,0.963082162,0.85158609,1.00905801,1.051244986,1.091627827,0.882801799,0.98108608,0.1143939,6.573616263,71.604,-1.999342981,-0.207653867,-1.686808196,-1.752061266,-1.601648595
lamp_3,lamp_4,1.035997759,1.098013091,1.10208057,1.07134959,0.960582136,1.226091659,1.232588168,1.103473544,1.146451359,0.822343001,1.03720091,1.352537813,0.2144781,32.56702709,123.3,-0.013679631,0.526288186,0.017257484,0.56781315,0.722533755
lamp_3,lamp_5,1.079510985,0.906141593,1.232466138,1.028969394,1.36948279,1.009312313,1.201670532,0.895918261,1.108683607,1.122505124,1.262415259,1.405498072,0.19649833,16.82436908,93.949,0.276726628,-1.087149179,-0.288871845,-0.837196366,-0.59704757
lamp_4,lamp_5,0.631753881,1.091290494,0.966614226,0.9784459,0.711454709,0.926842352,0.583418798,0.782303072,0.882128729,0.859438066,0.716833135,0.657051043,0.24740577,21.78603396,98.093,-2.711593869,-1.970340339,0.577894551,-0.394374933,-0.410738926
